thumb_angle,thumb_percent,index_angle,index_percent,middle_angle,middle_percent,ring_angle,ring_percent,pinky_angle,pinky_percent,timestamp
136.3272277712072,15.308911084828763,163.74575916297545,99.1041136878396,167.85973701248992,100.0,171.65524975944254,100.0,177.69272658933954,100.0,1728847100.701238
149.27855287138848,67.11421148555394,165.55711943372597,100.0,170.3432095646774,100.0,173.09491707749092,100.0,177.80096592264283,100.0,1728847100.7677271
157.9036186021504,100.0,167.50083204022695,100.0,171.64869175705687,100.0,173.3905480965631,100.0,178.15397949212584,100.0,1728847100.836108
167.83256302454586,100.0,167.96000142883943,100.0,168.02361223541564,100.0,172.56349200659193,100.0,179.75342114242528,100.0,1728847100.9012768
168.727499615195,100.0,167.1630766382556,100.0,167.35982643318053,99.90808290700363,172.49450639615617,100.0,179.58400061048266,100.0,1728847100.967951
170.41575404189203,100.0,165.08308859079378,100.0,166.37500542140856,99.26229863698921,171.37365897137653,100.0,178.72039567574825,100.0,1728847101.034606
167.48952083480398,100.0,162.25111292148165,98.03650922962976,165.12697736314658,98.4439195823912,169.5899023440923,100.0,177.817177231257,100.0,1728847101.102624
160.65704804704896,100.0,148.48108352563028,88.20077394687877,160.98799984999113,95.7298359672073,167.9777540468343,100.0,176.12539701829013,100.0,1728847101.1678798
160.40118291725278,100.0,24.344533306727765,0.0,17.464359554103183,1.6159734781004478,154.4265104214215,91.42721994847312,174.09620859600386,100.0,1728847101.234887
161.96773653131302,100.0,26.357184158897923,0.9694172563556589,19.113603883579724,2.697445169560475,74.46301773515295,38.992142777149475,172.22993441546643,100.0,1728847101.304449
160.66724900830144,100.0,26.136769966574434,0.811978547553167,18.70102149204909,2.4268993390485836,65.90084725896855,33.37760475997938,172.02764841327777,100.0,1728847101.364481
160.76929645845183,100.0,27.044762413183733,1.4605445808455235,20.009352335839488,3.2848212038291718,55.056623989056604,26.266638681348592,174.6191941644909,100.0,1728847101.4037492
159.98625580163275,100.0,26.658739194791384,1.184813710565274,19.79781621694853,3.1461089947203473,45.57026164948968,20.04607321278012,173.53907553220958,100.0,1728847101.4665
159.58916597282803,100.0,27.762798993490726,1.9734278524933757,20.17627230670555,3.394276922429868,45.05799305286351,19.710159378926893,172.33673997085057,100.0,1728847101.535222
158.77148118992483,100.0,27.84878179631155,2.034844140222535,20.255801743373112,3.4464273727036803,37.96526561574906,15.059190567704302,171.78386748604012,100.0,1728847101.601013
153.9025206540713,85.61008261628524,23.091883167555466,0.0,17.826591292722828,1.8535024870313623,73.653038695338,38.46100898054951,174.76117486639703,100.0,1728847101.667687
