timestamp,thumb,index,middle,ring,pinky,ch_1_raw,ch_1_ema_1,ch_1_ema_2,ch_1_ema_4,ch_1_ema_8,ch_1_ema_16,ch_1_ema_32,ch_1_ema_64,ch_1_ema_128,ch_2_raw,ch_2_ema_1,ch_2_ema_2,ch_2_ema_4,ch_2_ema_8,ch_2_ema_16,ch_2_ema_32,ch_2_ema_64,ch_2_ema_128,ch_3_raw,ch_3_ema_1,ch_3_ema_2,ch_3_ema_4,ch_3_ema_8,ch_3_ema_16,ch_3_ema_32,ch_3_ema_64,ch_3_ema_128,ch_4_raw,ch_4_ema_1,ch_4_ema_2,ch_4_ema_4,ch_4_ema_8,ch_4_ema_16,ch_4_ema_32,ch_4_ema_64,ch_4_ema_128,ch_5_raw,ch_5_ema_1,ch_5_ema_2,ch_5_ema_4,ch_5_ema_8,ch_5_ema_16,ch_5_ema_32,ch_5_ema_64,ch_5_ema_128,ch_6_raw,ch_6_ema_1,ch_6_ema_2,ch_6_ema_4,ch_6_ema_8,ch_6_ema_16,ch_6_ema_32,ch_6_ema_64,ch_6_ema_128,ch_7_raw,ch_7_ema_1,ch_7_ema_2,ch_7_ema_4,ch_7_ema_8,ch_7_ema_16,ch_7_ema_32,ch_7_ema_64,ch_7_ema_128,ch_8_raw,ch_8_ema_1,ch_8_ema_2,ch_8_ema_4,ch_8_ema_8,ch_8_ema_16,ch_8_ema_32,ch_8_ema_64,ch_8_ema_128
26982,0.95615697,0.54648525,0.9556183,0.9556471,0.9682597,35.5448,35.5448,32.21238,27.962456,24.71136,21.560253,19.796457,19.738838,20.41733,-0.02132623,0.02132623,0.36776027,0.796771,1.3107742,1.8264233,2.1985724,2.38655,2.4361608,5.511933,5.511933,4.5385838,4.441346,5.1765566,5.7195992,6.3303013,7.1821456,7.813018,-3.2117345,3.2117345,3.0949004,3.138993,3.3966684,3.6354256,4.018822,4.50787,4.8708143,-0.30735776,0.30735776,0.52918434,1.104444,1.980497,2.6617668,3.155234,3.6163495,3.9333558,7.8294215,7.8294215,6.4894857,5.5392046,5.125828,5.529436,6.127248,6.0407486,5.611052,-9.317954,9.317954,7.979413,8.316139,9.5984955,11.560371,13.339754,13.563138,12.737375,4.360258,4.360258,8.023638,11.707756,14.039379,16.257938,17.827887,17.884619,17.591888
26990,0.95979935,0.5466364,0.9564946,0.95601356,0.96689665,-1.9760984,1.9760984,8.202074,14.426889,17.958944,18.56225,18.436235,19.047235,20.046822,-3.58722,3.58722,2.9149292,2.2429197,1.9654429,2.0694115,2.2811995,2.4170847,2.449969,2.9429605,2.9429605,2.6658516,2.9916272,3.940726,4.8924403,5.81574,6.864305,7.631968,-4.1118584,4.1118584,4.4493284,4.2481294,4.0295744,3.9513578,4.145166,4.544328,4.8784037,2.6875534,2.6875534,1.930735,1.5592744,1.8577173,2.4259725,2.967809,3.4906902,3.8595152,-10.213068,10.213068,8.30201,6.913365,5.9710145,5.867199,6.2238784,6.092613,5.649799,9.92644,9.92644,8.623129,8.172799,8.882629,10.690776,12.660075,13.196911,12.57623,9.743039,9.743039,9.757868,10.672681,12.502185,14.911363,16.930346,17.418934,17.36454
26998,0.95530295,0.5571936,0.9553666,0.95659864,0.9675237,-16.45721,16.45721,20.59645,21.18729,21.298483,20.458105,19.499083,19.568886,20.283684,1.9309251,1.9309251,1.9594227,1.9559402,1.8889338,2.0009823,2.2193186,2.3767793,2.4284468,1.3565522,1.3565522,1.8950145,2.3696027,3.2254725,4.2929807,5.392294,6.5833197,7.4658823,12.613191,12.613191,10.374025,8.163134,6.3845787,5.247302,4.7992153,4.8544693,5.0248885,-3.6829305,3.6829305,2.9449868,2.331699,2.1562574,2.4505603,2.9126825,3.4294326,3.816768,-2.580335,2.580335,4.769583,5.818014,5.83977,5.8649993,6.1936255,6.0882807,5.662063,20.913174,20.913174,17.682432,14.312244,12.184742,12.083282,13.152279,13.414144,12.704623,-23.5033,23.5033,19.506248,16.216913,14.927362,15.660371,17.07017,17.456148,17.383772
27006,0.95738393,0.5473341,0.9543091,0.9560401,0.9691824,17.531296,17.531296,20.974234,22.19801,22.223164,21.259155,20.06261,19.861767,20.412088,0.026003813,0.026003813,0.44989938,0.946578,1.3155725,1.6612799,2.0150824,2.2623994,2.3688903,1.2478775,1.2478775,2.3333452,2.7463472,3.2325277,4.092097,5.1648364,6.3960576,7.3441877,-4.236748,4.236748,4.8631287,5.5902653,5.4928565,4.997568,4.7188745,4.8095875,4.996825,0.3589435,0.3589435,1.5151606,2.0075247,2.1220021,2.3932428,2.8351238,3.359991,3.770059,5.6063743,5.6063743,4.9145794,5.0358415,5.2818174,5.5280013,5.9711843,5.978719,5.61922,-5.1852937,5.1852937,7.7906957,9.785174,10.3659525,11.124117,12.527598,13.078844,12.556851,3.6347415,3.6347415,6.621249,9.485171,11.417308,13.568558,15.804315,16.782814,17.044752
27014,0.9585316,0.5452519,0.9555575,0.956032,0.9675053,28.307165,28.307165,33.80081,32.920963,29.533268,25.7668,22.647875,21.220083,21.088297,-1.8586177,1.8586177,1.5360227,1.3509269,1.4009426,1.6274047,1.9541446,2.2156467,2.3417838,4.873233,4.873233,6.2651434,5.9156046,5.1828017,5.0471106,5.559469,6.528456,7.383151,-5.625002,5.625002,7.2214603,7.428097,6.852593,5.9218097,5.2560773,5.084602,5.1316204,-3.840873,3.840873,4.2165947,3.8657322,3.2942774,3.0100467,3.1158025,3.4742303,3.8157938,-3.6175773,3.6175773,3.5504577,3.900023,4.460049,5.00626,5.640427,5.8073063,5.543126,8.224572,8.224572,13.764167,14.821217,13.866045,13.092223,13.453411,13.534606,12.807361,9.213674,9.213674,8.000329,8.312092,9.827061,12.171922,14.792598,16.200012,16.740255
27022,0.95654666,0.55442,0.95806557,0.95934033,0.9687733,-34.084885,34.084885,30.632538,29.971428,28.670828,26.010925,23.11577,21.54051,21.25321,4.076967,4.076967,3.1012075,2.3466856,1.9188012,1.8459467,2.026003,2.235368,2.3475418,7.583723,7.583723,7.3528843,6.892124,6.065724,5.569459,5.775793,6.5810795,7.3835297,11.414343,11.414343,10.009869,8.965609,7.9247456,6.699704,5.7394466,5.342171,5.260455,2.1189346,2.1189346,3.1620274,3.622603,3.4599595,3.1910899,3.2061574,3.500816,3.8192227,-1.8693154,1.8693154,3.4926715,4.151858,4.5538754,4.982632,5.565219,5.761485,5.5287642,-20.55778,20.55778,18.709135,17.311316,15.658962,14.234551,14.008223,13.813363,12.970693,28.75365,28.75365,21.87866,16.460096,13.750513,13.7096615,15.262979,16.347485,16.796047
27030,0.95647943,0.5427703,0.95242316,0.95151705,0.96497214,-49.276226,49.276226,39.86748,34.402298,31.104504,27.73568,24.310862,22.236403,21.611443,-2.1745152,2.1745152,2.3370562,2.3008378,2.0661602,1.9465384,2.058722,2.2396758,2.3463101,-6.7778683,6.7778683,5.4120727,5.2749395,5.2350864,5.1692185,5.5272927,6.4011383,7.266696,9.243786,9.243786,7.8718853,7.57006,7.3126087,6.5824842,5.7780566,5.383043,5.282935,-3.8489115,3.8489115,3.2126832,3.16274,3.1781359,3.0752182,3.1382587,3.4467673,3.7816784,2.1649241,2.1649241,3.4754488,4.136257,4.5146456,4.90191,5.4635096,5.699639,5.505149,0.9551143,0.9551143,5.752816,9.894383,12.047284,12.613429,13.197742,13.413383,12.795044,-31.705519,31.705519,25.345821,20.52792,16.746653,15.234156,15.846011,16.571106,16.892948
27038,0.9585878,0.54775596,0.9548561,0.9552296,0.9678168,25.877401,25.877401,29.793629,31.497078,30.876411,28.427406,25.100073,22.773972,21.904913,2.2942734,2.2942734,2.808599,2.8469744,2.5526128,2.2615807,2.21696,2.3113692,2.3797095,2.2177098,2.2177098,3.3210683,4.1266165,4.6251483,4.86521,5.330034,6.2480974,7.1627584,-7.4123464,7.4123464,6.182499,6.085743,6.35575,6.167912,5.6419826,5.3341026,5.260472,0.9754643,0.9754643,1.0813662,1.6087915,2.196973,2.5435717,2.847492,3.2778795,3.6855385,-0.42970824,0.42970824,1.4722935,2.5245693,3.4485307,4.2404633,5.0522485,5.474825,5.397358,3.2772737,3.2772737,4.3554125,6.526758,9.207206,10.921048,12.237449,12.906993,12.557367,1.5622512,1.5622512,6.3799076,10.7389345,12.439573,13.222488,14.724353,15.953586,16.570658
27046,0.95721114,0.5471911,0.9539635,0.955292,0.96787304,-2.9859517,2.9859517,9.680041,17.262653,22.74776,24.528908,23.452694,22.0736,21.578024,-0.9118021,0.9118021,1.5991485,2.123183,2.2750733,2.185297,2.1856549,2.290526,2.367281,6.169269,6.169269,5.145334,4.6698484,4.6849184,4.8235197,5.2474246,6.148378,7.0835986,-3.2986996,3.2986996,3.8902323,4.5948353,5.3588905,5.659159,5.436013,5.247157,5.2187347,6.013763,6.013763,4.5419445,3.430297,2.9863496,2.880536,2.9829829,3.3196797,3.6937218,-0.6645688,0.6645688,1.5241659,2.1656072,2.9474664,3.8081882,4.7337594,5.286678,5.3046203,4.584209,4.584209,7.7631416,8.74423,9.873113,11.014579,12.158845,12.832728,12.532147,3.6678433,3.6678433,8.243635,10.829844,12.298773,13.103297,14.519889,15.782808,16.467264
27054,0.95917374,0.5439008,0.9562726,0.95705223,0.9686153,26.538708,26.538708,19.176174,17.270832,19.975925,22.409756,22.409058,21.607473,21.353611,-3.793799,3.793799,2.7309387,2.307846,2.2380557,2.1589224,2.1648455,2.2717,2.3549166,-11.887872,11.887872,8.971345,6.94864,5.8448086,5.375511,5.472664,6.205282,7.082547,0.46529946,0.46529946,1.8475351,3.0337553,4.20471,4.976878,5.108391,5.091844,5.141286,5.321142,5.321142,6.0203705,5.489109,4.5199194,3.7880883,3.45913,3.546408,3.797767,8.684345,8.684345,6.562041,4.904732,4.1819873,4.268277,4.8582015,5.3145,5.317478,-11.63538,11.63538,13.937547,13.545576,12.69453,12.428445,12.797358,13.126872,12.692234,-27.961514,27.961514,23.11996,18.93138,16.424883,15.155492,15.420705,16.165012,16.63885
27062,0.95568633,0.54447097,0.9527358,0.9528139,0.96658313,3.4697175,3.4697175,10.169901,13.789543,17.30886,20.53005,21.452412,21.173447,21.14371,1.131057,1.131057,1.2273202,1.4666797,1.7373328,1.8932266,2.0224543,2.1916487,2.3116634,16.202005,16.202005,13.006131,10.286928,8.075733,6.6554856,6.1208344,6.4899287,7.1988006,2.4405847,2.4405847,2.0917065,2.3485038,3.2876732,4.283018,4.7223196,4.893223,5.0387554,6.59473,6.59473,5.7603064,5.3644524,4.740237,4.049657,3.6302574,3.6276948,3.8308926,0.3331794,0.3331794,1.7767512,2.7905326,3.2459524,3.7478728,4.5188613,5.1135216,5.21574,9.177106,9.177106,14.329755,15.743364,14.90115,13.868291,13.556424,13.508057,12.901665,2.8874366,2.8874366,5.188961,8.721,11.118341,12.463667,13.961255,15.367677,16.219427
27070,0.9572727,0.5451564,0.9558675,0.9563426,0.9679015,25.454144,25.454144,18.418175,15.490152,16.375193,19.12711,20.555256,20.716494,20.909704,-5.5800705,5.5800705,4.805373,3.7849069,3.0290728,2.5737288,2.3660443,2.3578987,2.392232,-7.904014,7.904014,7.7747784,8.010035,7.4664536,6.606791,6.152078,6.482188,7.1726832,-7.067607,7.067607,6.606681,5.468038,4.852498,4.942628,5.0215406,5.0373125,5.107494,-4.7132115,4.7132115,4.524335,4.6180205,4.492167,4.0540266,3.67935,3.6525073,3.837075,1.2625306,1.2625306,2.7531903,3.3608177,3.5773416,3.867125,4.503382,5.072564,5.1925726,-23.11997,23.11997,19.531448,17.643616,16.116667,14.697046,14.011366,13.739949,13.03666,11.723882,11.723882,10.273762,9.860906,10.794443,11.96163,13.512783,15.049729,16.031382
27078,0.95474833,0.54636455,0.9534442,0.9531003,0.9673303,-19.687105,19.687105,16.066133,14.417826,14.976953,17.625526,19.561647,20.187105,20.633062,-1.1781179,1.1781179,1.5410957,2.0733075,2.2666812,2.2459574,2.2161558,2.281039,2.3521261,-8.374996,8.374996,7.708317,7.595622,7.358726,6.718095,6.2596416,6.516358,7.1684637,3.723336,3.723336,3.4975317,3.761559,3.9816058,4.4174776,4.7290215,4.8843994,5.0273924,-4.1159487,4.1159487,3.6296084,3.722441,3.9299803,3.81936,3.5944424,3.6092312,3.809134,-2.2216203,2.2216203,2.8797717,3.2787466,3.5077055,3.7825735,4.3886714,4.980219,5.142313,20.315426,20.315426,16.686163,15.528049,15.020428,14.286616,13.844846,13.663007,13.017313,0.67791945,0.67791945,2.6024468,4.910784,7.4653764,9.863762,12.224087,14.294104,15.61795
27086,0.95747584,0.54595447,0.9561226,0.9570527,0.9683338,-5.493898,5.493898,8.588083,10.779564,12.723499,15.835587,18.399908,19.554417,20.29911,-1.428917,1.428917,1.9953172,2.2591486,2.3665516,2.3237803,2.265542,2.3037465,2.3617692,0.7153023,0.7153023,5.475704,7.4942913,7.832364,7.2495146,6.628506,6.699439,7.24352,-1.4979502,1.4979502,1.4887451,2.0629582,2.8204458,3.6628542,4.289965,4.648157,4.9029074,4.1117783,4.1117783,4.663429,4.62526,4.4725323,4.1668344,3.810307,3.7209034,3.860016,8.791634,8.791634,7.967802,6.6266794,5.465327,4.813855,4.863417,5.188753,5.2431254,-28.410116,28.410116,25.5567,22.097755,19.104038,16.68991,15.159533,14.348446,13.384395,7.4493318,7.4493318,6.6279035,6.2299385,7.2390156,9.196936,11.590391,13.841404,15.347194
27094,0.9572249,0.545264,0.95623773,0.95556164,0.96767354,6.5141273,6.5141273,8.399363,9.836864,11.557478,14.54432,17.42682,18.986359,19.988644,7.1477175,7.1477175,5.1392045,3.8369262,3.1384993,2.7212496,2.4714813,2.4045346,2.410386,19.45284,19.45284,14.139065,11.086142,9.498134,8.195225,7.172365,6.967491,7.3608575,1.4446957,1.4446957,1.4134876,1.6282797,2.24886,3.1547713,3.9462855,4.449209,4.794028,7.424772,7.424772,5.839537,5.0362554,4.6445236,4.29113,3.907619,3.7737617,3.881885,-14.883177,14.883177,11.86422,9.480209,7.435506,5.9924297,5.4645348,5.474124,5.3851414,26.435593,26.435593,22.065786,20.260048,18.67767,16.852482,15.390392,14.5075,13.49251,-3.1702366,3.1702366,3.0867295,3.766622,5.267836,7.6438317,10.480872,13.132055,14.940417
27102,0.953534,0.5465001,0.9545115,0.9545899,0.9681596,-31.869488,31.869488,23.783087,18.020844,15.320834,15.821822,17.720787,19.031734,19.977882,1.3871633,1.3871633,2.0626922,2.5484045,2.6477745,2.5466275,2.4102936,2.3775997,2.3966687,1.101702,1.101702,5.572403,7.959975,8.531551,8.036051,7.2330832,7.0176425,7.3758554,3.4468825,3.4468825,2.5636666,2.0823197,2.2109325,2.912425,3.719191,4.3002687,4.7074337,-3.6383767,3.6383767,3.8858008,4.144692,4.249251,4.1479073,3.8767028,3.7659411,3.8745885,-4.386477,4.386477,4.343952,5.2769647,5.551652,5.228803,5.1140614,5.291012,5.294426,-2.4654315,2.4654315,4.935769,9.187417,12.500351,13.803067,13.946148,13.817107,13.1733265,7.782015,7.782015,8.670111,7.8590508,7.357599,8.332987,10.524838,12.997083,14.817005
27110,0.9566592,0.55733484,0.95756346,0.9596667,0.9680544,-10.286846,10.286846,14.0724125,15.539949,15.110087,15.663931,17.432673,18.80865,19.836731,0.13988455,0.13988455,0.55210114,1.2214088,1.8114474,2.1064048,2.1943057,2.2686613,2.3408723,-2.9786618,2.9786618,4.1236734,5.6972985,7.0042315,7.3163195,6.952538,6.8878994,7.299416,1.411021,1.411021,1.7966769,1.9308795,2.0952613,2.700259,3.5138838,4.159772,4.6237044,-5.530213,5.530213,5.5302663,5.2288127,4.897461,4.5393987,4.117879,3.897369,3.9380813,12.245675,12.245675,9.0579405,7.242392,6.3997197,5.703756,5.360546,5.4024334,5.3496494,-26.322428,26.322428,23.10999,19.25079,17.31059,16.184935,15.186625,14.462615,13.520458,-9.851016,9.851016,9.036011,8.395412,7.810814,8.34974,10.270452,12.714692,14.617248
27118,0.9600305,0.5435933,0.953468,0.9552611,0.96718395,15.444822,15.444822,18.827442,19.29699,17.991861,17.266758,18.104712,19.079247,19.944414,-0.20249143,0.20249143,1.2346646,1.6420958,1.9483987,2.1487882,2.2146785,2.2767744,2.3433075,0.1923884,0.1923884,3.6639872,5.4517293,6.673525,7.1563363,6.935465,6.8894787,7.289198,-3.9817073,3.9817073,3.3118258,2.7821407,2.5083346,2.7845294,3.4594488,4.0916653,4.574616,3.0980294,3.0980294,5.09147,5.726159,5.526835,5.025154,4.439486,4.0801897,4.030594,2.8096752,2.8096752,4.55588,5.541563,5.799617,5.5542493,5.330228,5.386507,5.3437552,4.0864797,4.0864797,6.575597,9.951058,12.378224,13.681049,13.9781,13.884286,13.255983,-5.3483496,5.3483496,7.191241,7.993096,7.9526615,8.354538,10.059084,12.460684,14.430504
27126,0.9553553,0.5449703,0.9535979,0.9541299,0.96700805,42.620953,42.620953,47.907967,42.789528,33.89023,26.586197,23.01817,21.569996,21.18684,-0.7384624,0.7384624,0.7668875,1.0349253,1.4496261,1.8239907,2.0343227,2.1799815,2.2920961,-8.080904,8.080904,8.182288,7.773926,7.6900897,7.637696,7.2218075,7.0411367,7.354229,-5.4713717,5.4713717,6.04545,5.382399,4.31205,3.759795,3.9044807,4.2845078,4.6581187,-1.5773635,1.5773635,2.7762687,3.9440553,4.5953436,4.6392784,4.3101983,4.037034,4.010643,-1.8783232,1.8783232,2.3165424,3.34906,4.3599076,4.8059344,4.9605446,5.192824,5.246798,7.190292,7.190292,6.375399,7.377847,9.747988,11.894896,12.988991,13.378492,13.018077,-7.5671196,7.5671196,7.069006,7.227615,7.4454107,7.966988,9.649265,12.102932,14.187991
