timestamp,thumb,index,middle,ring,pinky,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16
133562,1.0,1.0,0.009907246,0.661885,0.58191764,2.7026324,-4.9815307,-6.7913094,3.9363556,-5.209459,-18.357788,1.2788478,2.0736945,5.048177,-2.3011558,-0.22387353,0.30757564,-0.2701705,-0.32926345,-0.21205051,-0.32598776
133570,1.0,1.0,0.07804489,0.7677709,0.6178521,-0.28598714,-3.0120885,-0.48780233,3.0226343,3.1750956,31.424465,-19.26876,31.351374,2.069473,-2.3317087,0.00815281,0.10459824,-0.0062167714,-0.12547301,-0.037063867,-0.123887286
133578,1.0,1.0,0.05064106,0.81295955,0.6770214,5.6133423,0.6162236,8.755152,3.4144242,8.149588,29.294666,-4.665204,14.275776,-1.058298,1.4181815,0.07063431,-0.06483281,0.09004565,0.036917936,0.07536971,0.061613314
133586,1.0,1.0,0.053344727,0.7754301,0.6062969,-13.001485,-3.380781,19.416708,0.3471024,7.6686378,-42.40115,13.59926,-21.31868,-6.961594,-3.126629,0.25714156,-0.30426294,0.22969998,0.28033727,0.30272204,0.2875571
133594,1.0,1.0,0.009820461,0.6311499,0.46124497,-7.921756,1.4024132,-7.2849903,-1.9551933,-2.5830677,-17.31768,-1.790925,-4.1094484,-6.621402,-7.658072,0.7994182,-0.88526565,0.81540567,0.85240334,0.8206472,0.85717285
133602,1.0,1.0,0.119627476,0.83591807,0.6021761,17.515162,8.956286,-24.763273,-2.681729,-12.941336,40.74617,-6.95511,16.249252,0.5484223,2.3048606,1.2985786,-1.3709984,1.3814019,1.4185247,1.2855476,1.4211191
133610,1.0,1.0,0.046109676,0.6687598,0.51660526,-1.8794175,-0.11355285,9.460787,-6.951953,-6.7111278,-10.153393,1.8270974,-15.890143,0.48331085,5.8707633,0.6478642,-0.6085357,0.56848854,0.7242756,0.57719535,0.701484
133618,1.0,1.0,0.02400589,0.6527965,0.47292605,-16.229172,1.921909,14.077839,0.95256776,6.238436,-14.644445,-6.428322,-13.97548,-2.9331188,-3.9346576,-1.1830581,1.2030607,-1.2781979,-1.1756079,-1.2333498,-1.193916
133626,1.0,1.0,0.15671968,0.8948957,0.6748947,8.303504,2.1436458,-5.2076983,7.6353765,8.557145,28.68057,-1.9982505,23.942225,-0.37016025,-2.402854,-1.9755547,1.954634,-1.9052706,-1.9913068,-1.9540612,-2.0034118
133634,1.0,1.0,0.07656336,0.7799207,0.62314975,6.610872,-12.993071,-6.7539287,1.0106467,6.5959377,6.516794,3.0114417,22.091036,3.766217,3.881144,-0.14470768,0.25388637,-0.113930084,-0.24976048,-0.111743934,-0.23159587
133642,1.0,1.0,0.10698414,0.7736002,0.55924785,-12.902772,-8.135711,-2.3722103,-1.5314608,5.1352396,-35.903915,3.2382064,-14.418399,6.9924664,7.4148684,0.72465926,-0.66137993,0.75758106,0.63370603,0.76798993,0.7062276
133650,1.0,1.0,0.1359353,0.8811157,0.7071036,2.0040636,2.9928539,2.168191,-0.9515599,-1.8830872,5.974722,-5.5691037,-6.4847383,1.002948,8.118023,-0.66682935,0.5936642,-0.5888883,-0.6505637,-0.57945096,-0.60250795
133658,1.0,1.0,0.07864952,0.78539956,0.54411066,10.20262,3.442833,-0.26071697,-3.6269004,-9.807163,26.571632,-4.5565104,6.6328893,-0.6889593,-0.032051682,0.09198477,-0.14405178,0.07313588,0.14884262,0.10591837,0.06763
133666,1.0,1.0,0.13232231,0.85744965,0.6958755,-4.6298094,3.3045015,8.016973,-3.2976587,-8.476953,5.6595454,2.842724,-0.5033561,1.2475904,-8.755495,1.1372389,-1.1158677,1.0080454,1.1645736,1.0586461,1.0349228
133674,1.0,1.0,0.15292358,0.9144585,0.6619495,-5.283108,3.7444613,13.534723,0.6738683,1.4740456,-0.9626026,0.8927562,-5.129806,-4.621452,-11.621263,0.19164906,-0.21019489,0.13460626,0.19788414,0.17977764,0.14324383
133682,1.0,1.0,0.09836435,0.7849585,0.69012535,-1.2561457,11.373541,-0.17054377,7.5549035,6.935114,0.8568394,3.6949906,-6.222193,-8.143771,-5.1262946,0.17104056,-0.19684018,0.17741501,0.11640338,0.17355306,0.18964668
133690,1.0,1.0,0.1043396,0.7936989,0.6653217,6.21207,-1.2569202,-14.43925,1.3459488,-2.9438708,-9.941344,4.1245255,-2.8401337,-0.9201407,13.308802,-0.55028856,0.5322437,-0.5025499,-0.4873168,-0.5534941,-0.4029006
133698,1.0,1.0,0.16300678,0.8927523,0.61993253,3.1986506,-11.752596,-7.437455,-0.59720784,-0.50423956,0.40676162,-11.601042,14.811476,5.913837,2.9036665,-0.5696195,0.6256528,-0.55821395,-0.5188045,-0.61349416,-0.4608818
133706,1.0,1.0,0.19450045,0.9728234,0.7263955,-2.6988559,-1.8541175,5.1325865,5.001151,5.2970905,27.612154,-13.009902,22.262451,1.594638,-15.108378,0.6127223,-0.45961952,0.5377981,0.47327596,0.5650834,0.5552197
133714,1.0,1.0,0.1601286,0.91551113,0.66037214,2.9771,-5.789294,-3.969134,-1.1027616,-3.0944111,-10.674694,16.138681,-7.5172696,-3.1007135,5.317996,0.8137122,-0.82960147,0.85950184,0.8075266,0.91809547,0.78795964
133722,1.0,1.0,0.17291641,0.9144484,0.7192143,-1.5530729,-9.101951,-3.0771637,-0.2811144,6.361998,-6.6586423,-0.7181688,2.5034096,-0.6896419,10.54471,-0.08285661,-0.033956878,0.036488272,0.045373477,0.004400572,-0.084214546
133730,1.0,1.0,0.11402035,0.7872294,0.5413836,0.79393077,7.4043155,8.101689,-6.50539,-0.44220906,-3.7531404,-3.4556253,-9.365576,3.3502476,2.9971488,-0.5816785,0.6325623,-0.61064255,-0.56732184,-0.61460406,-0.6191695
133738,1.0,1.0,0.14923763,0.912336,0.68614423,3.008313,11.039543,11.963743,-4.83199,-3.4472444,-19.920197,10.416666,-17.210989,1.8993096,0.5811957,0.41635966,-0.3608011,0.3171758,0.3402369,0.3679736,0.37104338
133746,1.0,1.0,0.1298275,0.8418118,0.696751,-0.4348324,-2.7194095,-1.2045071,6.7638326,4.105511,12.379639,-5.3286476,4.819941,-0.027575938,-4.759336,-0.122206554,0.057763174,-0.14994606,-0.16823724,-0.13073947,-0.15791784
133754,1.0,1.0,0.055182457,0.7276808,0.60443103,-0.5436142,-6.093108,-12.62064,-1.0656115,-9.275552,17.852325,-5.0836363,-20.240515,4.556116,-3.6065881,-2.0215414,1.9683012,-1.9914286,-2.0021803,-2.0248413,-2.028712
133762,1.0,1.0,0.1528821,0.8469348,0.7270459,-0.7510046,0.46509787,10.058507,-9.843571,-12.546611,-16.331434,3.6255832,-5.299954,-3.4295337,11.402574,-0.3513514,0.33982587,-0.32309884,-0.30524817,-0.34005502,-0.33687046
133770,1.0,1.0,0.13871002,0.8739029,0.7119483,0.5878975,1.5149658,-4.5674095,0.90134645,1.6992601,-7.323615,-8.888537,15.393319,-10.80258,2.650447,-0.3257228,0.27343524,-0.28203398,-0.28585595,-0.30064264,-0.2691078
133778,1.0,1.0,0.10123682,0.7965188,0.6565565,1.3418245,-4.1028805,-13.715226,4.894856,10.992523,5.2428055,2.4882796,-4.234869,-4.244643,-10.726467,-2.0853512,1.987202,-2.0006135,-2.0202613,-2.049939,-1.9446145
133786,1.0,1.0,0.12624454,0.8612435,0.65912664,-1.9219995,1.8098719,-1.6294528,1.0985631,3.2708747,3.80004,17.905142,20.880566,3.9275916,1.5941631,1.090534,-1.0261524,1.0370696,1.0429497,1.0785075,1.0671257
133794,1.0,1.0,0.12633276,0.8424293,0.6650933,-4.0277014,1.8778908,8.023462,0.4636574,2.5223494,-7.117253,3.7339053,14.861066,3.4637437,4.5855937,3.477968,-3.3181787,3.319637,3.3844528,3.3622339,3.3314164
133802,1.0,1.0,0.17037868,0.91240513,0.71442163,-0.28799847,-4.487678,8.3539505,-4.418629,-1.7798123,-26.040499,-4.173411,-38.86228,2.3648863,-4.798611,0.9921194,-0.918003,0.91999334,0.94841355,0.9002392,0.9580936
133810,1.0,1.0,0.06729698,0.7675116,0.62635934,0.34760273,3.4230363,-0.09206277,-2.335699,-7.6565695,-0.6655877,-1.0626497,-17.807816,3.8526917,0.62173975,0.30553874,-0.31776997,0.3129698,0.24540272,0.36649618,0.303025
133818,1.0,1.0,0.15781689,0.89725244,0.69086444,3.3540564,6.3744993,-10.971879,6.149296,-0.3134131,50.721375,-13.706563,28.539873,4.2633677,-3.4287322,-0.18879847,0.14846025,-0.14154266,-0.1529746,-0.08673977,-0.16925186
133826,1.0,1.0,0.049987793,0.7039492,0.6051806,7.551152,-1.5941283,2.3197763,1.2053827,0.54759794,23.188507,-2.595941,11.744614,-0.20352703,-2.882916,-1.916461,1.8418119,-1.8292685,-1.7825934,-1.8314474,-1.8223414
133834,1.0,1.0,0.12728119,0.87115395,0.70394504,3.1816032,2.3728356,1.7555482,-6.764184,-3.4884033,-38.011707,16.2034,-25.627993,-5.1201673,12.979797,0.21184807,-0.2721844,0.29751787,0.25410545,0.24555725,0.24024862
133842,1.0,1.0,0.115457535,0.85120964,0.64652336,-7.945192,-0.35237357,-16.013075,-1.9550014,0.49184656,-24.431807,-6.5663958,-11.28269,-0.28527647,3.923519,1.0592067,-1.0415348,1.0790323,1.070275,1.0261226,1.0625136
133850,1.0,1.0,0.055122375,0.76746213,0.6126212,-5.5373154,-4.064424,2.4249232,3.9774263,-0.99355483,-1.969248,-5.370616,8.359428,0.2211537,-9.644797,-1.9001589,1.9315417,-1.9503365,-1.9140742,-1.956051,-1.9218687
133858,1.0,1.0,0.1482501,0.8417319,0.6251391,2.8773673,-3.957377,3.8476665,4.34603,-2.9201741,13.031491,3.0705464,17.756804,-2.341367,-2.5124052,-1.6788634,1.67198,-1.6801436,-1.6848034,-1.6865524,-1.6768547
133866,1.0,1.0,0.09526014,0.79393196,0.66164386,1.6617486,-4.4470687,-10.3359,1.6682979,1.3163002,16.186968,-7.04694,6.214114,-1.9914771,5.7516623,1.2082529,-1.2374518,1.2538714,1.2334795,1.2453741,1.2442442
133874,1.0,1.0,0.1104269,0.78564453,0.6760396,0.16383536,0.32697904,21.00248,-1.262034,7.0509386,-14.78659,10.252905,-24.806547,-3.3713164,-2.5714614,0.9175432,-0.92772883,0.9051447,0.84605205,0.89483356,0.83568126
133882,1.0,1.0,0.15539074,0.88223624,0.6823977,4.471226,7.0665073,14.590477,-6.6725106,-2.7145517,-2.6084356,14.665456,-21.79567,0.93643063,4.33607,0.04811972,-0.01804147,0.023952717,-0.01365975,-0.009045085,-0.024577009
133890,1.0,1.0,0.19670725,0.93242633,0.80290735,1.7989745,5.4665995,-17.866114,-1.103911,4.738404,2.269829,-12.014847,13.597068,3.7068293,4.79465,0.5491914,-0.57901067,0.52807087,0.5945395,0.5594138,0.6096733
133898,1.0,1.0,0.17092991,0.9463953,0.73257005,-4.179485,5.493752,-9.339084,5.578788,7.2652626,-14.381629,-7.0578027,20.500233,2.7336164,-6.8399053,-0.37951753,0.38246766,-0.38704327,-0.34080264,-0.35062414,-0.3370594
133906,1.0,1.0,0.089966774,0.8197664,0.7085389,0.84335697,6.7121115,5.059362,0.82787347,-5.5710816,-1.1772766,9.561832,-3.355629,0.47904557,-4.5821958,-0.9467089,1.0474734,-0.933212,-0.9482709,-0.9412673,-0.99373376
133914,1.0,1.0,0.03889036,0.71421134,0.60704505,5.067032,-9.602323,-5.700346,-0.8502099,-1.0376296,33.532997,-11.104165,-1.51944,1.8104868,0.5471112,-0.128306,0.18942975,-0.15802579,-0.12432121,-0.08765174,-0.15862489
133922,1.0,1.0,0.07345104,0.7591896,0.6851734,-7.5103908,-10.831616,-4.0138154,1.5259036,-7.371733,11.196411,-8.12793,-1.1395586,3.1961312,-1.7861964,0.12849306,-0.07289418,0.018002683,0.014982223,0.094052546,0.08384012
133930,1.0,1.0,0.13459015,0.8510189,0.76522005,0.20115921,-0.83353925,1.536888,-1.825884,1.6840793,-47.404526,11.941633,-5.20551,-8.32491,-2.9253914,0.8627518,-0.9238336,0.81857234,0.7484067,0.7884275,0.8508146
133938,1.0,1.0,0.077792645,0.7489823,0.6849612,2.6775997,-2.26178,6.631011,-6.3443437,-0.7009958,-31.01333,16.064281,-20.497593,-7.3121758,3.6349094,1.1804918,-1.3749002,1.229185,1.1773467,1.1579305,1.1635172
133946,1.0,1.0,0.11251259,0.82780826,0.77290523,-3.278779,3.1405683,11.488089,-2.1497324,-10.2114315,13.784548,7.319197,-18.418873,2.226585,7.5248857,0.68292296,-0.79640186,0.70598257,0.7141366,0.62829185,0.5900923
133954,1.0,1.0,0.16756964,0.92555153,0.70299613,10.095483,8.207612,1.1587827,10.0145445,14.083694,35.29992,-19.87642,47.669136,-0.7177499,1.0457569,-0.33431315,0.3733905,-0.31873897,-0.26118174,-0.41654488,-0.33180875
133962,1.0,1.0,0.06260538,0.73796916,0.58937347,-1.0094258,-0.7684375,-8.528147,7.969826,18.460842,10.795952,-17.128696,32.075462,0.3044084,-9.560534,-0.77972263,0.8778562,-0.7565578,-0.715647,-0.7458578,-0.6881022
133970,1.0,1.0,0.09021711,0.80153096,0.73310363,-7.522276,-3.2939062,0.2979942,-4.665365,-3.8595157,-38.19551,11.456874,-28.95096,3.2735872,1.0119303,-0.22461726,0.35403323,-0.21697952,-0.22150534,-0.12478775,-0.16763078
133978,1.0,1.0,0.068657875,0.7809948,0.65524805,0.43828455,0.63732934,0.44568348,-6.291167,-4.906593,-6.7041254,5.840806,-20.069252,1.0182093,10.811885,-1.5348495,1.6762006,-1.5090163,-1.5524104,-1.4394147,-1.4941632
133986,1.0,1.0,0.06208706,0.71805346,0.6000799,4.798034,-0.6672616,-10.549501,0.4006718,8.07644,25.028782,-7.2455683,8.310323,-1.2479047,2.1944015,-2.2521236,2.2884414,-2.2057495,-2.2737386,-2.1461306,-2.2379854
133994,1.0,1.0,0.043992996,0.7196276,0.62747324,9.032539,-4.6970205,0.23784883,3.712985,-7.784497,7.2419086,2.421931,9.270326,0.2627118,-2.1895165,0.17860131,-0.33154163,0.2157217,0.18889484,0.25157613,0.17143407
134002,1.0,1.0,0.059375286,0.72785366,0.64324987,3.9442766,-0.09471528,6.7799373,1.1072403,-9.159646,-4.8768225,-0.71888095,1.5758986,-1.1399847,-6.893052,1.3944602,-1.6269053,1.3897613,1.4226729,1.36409,1.4026376
134010,1.0,1.0,0.07899904,0.74434865,0.69327486,-6.6500454,5.976342,0.866914,1.2305902,4.0811357,15.636451,-10.504989,23.004807,1.2025133,-4.8889556,0.46676978,-0.5262711,0.42479867,0.4214281,0.39499518,0.495041
134018,1.0,1.0,0.08932829,0.8331864,0.6909646,-3.478309,3.1111703,2.879955,0.96637577,1.4139229,12.382674,-1.2615397,12.3964,1.1060236,-0.281144,0.32601938,-0.3207772,0.32239532,0.3384866,0.2800891,0.397287
134026,1.0,1.0,0.08714199,0.8070313,0.7518467,6.6352906,-4.9892054,3.0402734,-2.9600253,-1.0107636,-40.50496,16.445187,-19.134836,-1.8833456,2.0676377,1.8042219,-1.8669058,1.8471662,1.9232215,1.7997692,1.8456662
134034,1.0,1.0,0.111382484,0.8510803,0.71941125,-0.86387545,-3.5027337,-2.8754694,-4.9056497,-4.146301,-21.755838,11.814678,-10.161062,2.4324865,5.8315377,2.9089644,-2.90032,2.9068637,2.9701047,2.9316247,2.8438923
134042,1.0,1.0,0.04114771,0.686767,0.5948962,0.32826403,2.4034138,-0.3248416,2.7366242,2.7965348,26.333841,-14.542074,8.249524,0.21012725,0.82957107,0.95599586,-0.8514299,0.9071946,0.90706676,0.91229516,0.8356966
134050,1.0,1.0,0.10956097,0.8262788,0.7657069,-0.5113227,-3.9469323,0.14621718,4.3535123,3.9746668,9.991268,-12.623588,3.6125157,-1.887368,-4.614723,-1.9615958,2.1865113,-1.9943832,-2.1082253,-2.0345464,-2.0477853
134058,1.0,1.0,0.013002396,0.65833914,0.549857,-5.5234365,-1.2282684,-4.7276955,-3.9309728,1.8508819,-11.650265,13.329122,-8.273543,1.1294569,8.508888,-3.0867555,3.2761507,-3.1734724,-3.200299,-3.1603386,-3.1053092
134066,1.0,1.0,0.11112642,0.8202009,0.6888522,1.8013546,5.8183923,2.1383967,-0.8941104,6.2807136,-0.23275235,13.1128845,16.283787,0.73944765,14.101347,-2.141104,2.1499765,-2.2466466,-2.166635,-2.2077699,-2.1399896
134074,1.0,1.0,0.030106068,0.6466435,0.5165347,2.2007053,0.6450194,9.690588,5.5617576,0.06481866,36.050346,-23.542868,26.718794,-2.8420312,-9.5299425,0.56063795,-0.6150874,0.591564,0.5482188,0.56355125,0.53856176
134082,1.0,1.0,0.06455755,0.73592293,0.7082614,-1.7413057,-0.03725332,-0.07496334,-3.2500284,-12.661557,26.638905,-24.113369,-9.661822,-0.46932405,-7.3524137,1.754,-1.7944982,1.8428432,1.7277201,1.8025936,1.7201529
134090,1.0,1.0,0.07594395,0.7138877,0.55249774,-2.8941128,4.5988746,-2.270303,2.2636538,-9.467964,-27.793922,16.910793,-11.058501,2.3846245,-3.8871667,-0.06700908,0.015860798,-0.0306024,-0.037775885,-0.00032906412,-0.03554041
134098,1.0,1.0,0.051495552,0.6778978,0.54158723,1.1788092,-1.057409,-5.3283987,4.242964,3.4043815,-42.165016,22.164595,-4.743095,-0.13718967,-6.7858186,-0.28178617,0.19849907,-0.27273354,-0.17091247,-0.15752167,-0.16335417
134106,1.0,1.0,0.0,0.6299262,0.57148206,3.6054683,-8.951358,-5.311738,-4.883717,3.538203,-6.4473624,3.6724217,-2.1729498,-1.7173822,1.6828009,0.83178663,-0.9120601,0.88355666,0.9391468,0.96717566,0.9430065
134114,1.0,1.0,0.057251453,0.75667846,0.5964912,-3.9438128,-1.223978,10.146877,1.0976032,2.9377942,27.309177,-5.691106,12.637245,-3.0249627,-0.13377507,0.795192,-0.86295265,0.8683781,0.8616054,0.81039447,0.83656955
134122,1.0,1.0,0.05436468,0.7372217,0.62311685,0.36914942,6.9415894,8.957505,6.0542784,8.21994,14.935653,-13.768013,15.258239,-4.4882426,-3.8316543,1.5992111,-1.6438112,1.6124868,1.574013,1.5314566,1.5941018
134130,1.0,1.0,0.0040860176,0.6467389,0.6146153,8.70839,7.115278,-11.163287,-3.7683725,-9.213925,-0.03004844,9.293147,-25.304575,3.1687365,11.872989,0.1402614,-0.23249045,0.18747805,0.14359608,0.14322682,0.14335524
134138,1.0,1.0,0.13240862,0.84605443,0.6483139,-0.7059774,-3.4118092,-6.303609,-2.385325,-5.9666586,3.7138638,8.354988,-15.654697,8.065524,8.710154,-1.7706633,1.6305315,-1.7306167,-1.691552,-1.7383069,-1.7720513
134146,1.0,1.0,0.042679787,0.6733166,0.5885118,-11.379937,-7.298233,9.621826,4.6858325,10.79917,-3.4882283,-13.529014,31.075306,3.0981305,-13.523801,-1.3264427,1.3351244,-1.3895043,-1.3264474,-1.3565156,-1.3507477
134154,1.0,1.0,0.088903904,0.76062965,0.59900224,-5.601853,8.04443,-3.48448,-5.7986927,-3.4002085,-13.741912,-0.31079724,0.21395625,-1.7097025,-5.0544815,-0.3967455,0.56944984,-0.47650966,-0.48475248,-0.43185318,-0.37868893
134162,1.0,1.0,0.05399847,0.7733326,0.71444404,1.3051503,4.056323,-6.1403008,-2.8078203,-6.5241084,4.474714,11.532304,2.140644,-0.9720273,4.201893,0.9316861,-0.800386,0.9049541,0.852543,0.8761431,0.9238031
134170,1.0,1.0,0.04058647,0.7371758,0.6213387,2.1955779,-10.155695,5.124264,0.10595573,-0.41496316,-8.166845,2.1652365,-12.491483,-0.84568983,1.1117623,1.0691352,-0.9023401,1.0152876,0.9815568,0.9698968,0.9726047
134178,1.0,1.0,0.04336691,0.73643374,0.52294767,-4.06562,-1.4711673,6.8441906,-2.034692,-2.7705536,-16.848679,-0.4878815,-38.06572,-1.1431112,2.9342685,0.19323029,0.00596093,0.11393393,0.12975587,0.14376195,0.14523137
134186,1.0,1.0,0.12523746,0.88317084,0.65438783,8.478889,4.8207803,-1.4127483,4.9314046,7.651599,3.5465574,3.777083,10.29591,-1.2241266,0.8546521,-0.46576312,0.61670154,-0.57589203,-0.51281244,-0.5967175,-0.5983852
134194,1.0,1.0,0.038206577,0.7154547,0.645429,10.320228,-1.6163229,-5.935918,5.4331136,3.7801006,26.51579,-13.138363,40.6498,-1.1569241,-0.40636265,0.17147915,-0.134572,0.121140294,0.1199088,0.100242555,0.02484468
134202,1.0,1.0,0.110602856,0.81188786,0.7041882,-4.7952037,-1.2572997,-3.677332,-2.747681,-13.521741,27.99348,-12.502379,0.3354393,1.0954374,1.4129987,-0.9835223,0.8927971,-0.8821321,-0.97468215,-0.8398249,-0.9465372
134210,1.0,1.0,0.07775688,0.783131,0.631286,-2.1494968,5.0141144,4.8888044,-1.650962,1.7628788,3.6544235,5.8323565,-12.246908,1.0314451,-3.6246245,-2.4895773,2.3612175,-2.3982291,-2.402473,-2.377893,-2.4003854
134218,1.0,1.0,0.038928986,0.6874912,0.522684,-3.3178346,1.3355585,3.9566503,0.1588338,11.996756,-43.373344,10.157639,-9.436194,0.36182806,-6.1033254,-0.5269728,0.3883547,-0.46074167,-0.3960776,-0.447514,-0.4057934
134226,1.0,1.0,0.07046509,0.78402746,0.6377076,-8.359117,-0.58685464,-6.4063516,0.45518833,-4.0808644,-23.077696,6.60467,-0.56746095,-1.2309009,-1.2978218,2.1485624,-2.33732,2.270248,2.2795992,2.2830312,2.3503454
134234,1.0,1.0,0.016637325,0.6325518,0.41185036,7.628321,-2.051924,-3.2247045,-1.9430841,-4.602223,6.540539,7.9277096,2.9668589,-2.6976633,4.3944926,0.58072716,-0.7742757,0.6404837,0.64248353,0.63423324,0.6508356
134242,1.0,1.0,0.086001396,0.7968061,0.5612,7.192267,-4.585008,2.8486886,-5.0866675,3.055524,-21.362528,12.63346,-31.398678,1.8348961,5.766099,0.4252755,-0.50238556,0.4623687,0.45647264,0.39200267,0.38021174
134250,1.0,1.0,0.027033329,0.6838654,0.5275477,-2.2099173,-3.117443,-1.7062503,0.3568577,3.1422834,6.801256,-9.565118,-2.212431,3.1389728,-0.56288636,0.89327097,-0.80780584,0.87058717,0.86272454,0.79735667,0.7975252
134258,1.0,1.0,0.102464676,0.8148174,0.6707748,0.75712955,2.1779914,5.5534124,1.4965345,-3.499313,35.74626,-21.988998,35.10166,0.5663046,-1.1330838,-0.13328876,0.2781302,-0.22638878,-0.2601169,-0.21612772,-0.23262307
134266,1.0,1.0,0.061147213,0.73803115,0.61363447,-1.223391,7.589031,3.405378,1.4209651,-3.628558,20.136894,-3.010359,5.707607,-3.1035151,0.9046552,0.8127685,-0.6853982,0.7126712,0.692476,0.776629,0.786109
134274,1.0,1.0,0.12563229,0.8576863,0.6285943,-4.402187,1.4535235,-7.5477934,4.540069,1.4399567,-20.757792,9.489218,-13.666053,0.3271483,-3.661192,0.033897154,0.093442045,-0.036631647,-0.006182253,0.024351584,0.05764845
134282,1.0,1.0,0.044239998,0.7295351,0.58216226,6.5160356,-7.0277925,-4.893977,2.5975533,2.226809,-23.796333,2.1465905,4.3474836,2.3537655,-4.1459975,-2.2532547,2.3614302,-2.32303,-2.2443469,-2.3143964,-2.2706063
134290,1.0,1.0,0.042820454,0.7318293,0.67149913,3.7445116,-4.307141,5.6535764,-1.9324945,-4.593206,20.206898,-7.576812,10.372279,-4.4987597,-0.19313696,-1.03193,1.0223314,-1.091219,-1.0132215,-1.0542189,-1.0481117
134298,1.0,1.0,0.01712656,0.6684028,0.5896076,-1.9013221,0.16485772,-2.935453,-1.5244956,4.3838415,14.377664,-1.6753596,3.42769,-5.2714586,2.6060276,-0.31442833,0.21775424,-0.29683453,-0.28559092,-0.24498223,-0.31401905
134306,1.0,1.0,0.09986067,0.8053701,0.604792,1.5923944,2.162696,-6.9992037,-4.8528776,8.020321,-23.00064,11.198949,-17.604069,3.089228,9.282393,-1.0610515,0.9781521,-0.99855596,-1.0229456,-1.0205657,-1.0652059
134314,1.0,1.0,0.033416748,0.6847929,0.5621413,-4.2390795,1.002202,5.317998,-5.2350473,-1.794462,-13.336849,12.430079,-18.586456,5.402341,6.8000116,-1.0200508,0.94080234,-0.9769052,-1.0234126,-1.0725154,-1.0361382
134322,1.0,1.0,0.02533865,0.6906848,0.62900865,-5.900084,6.2291737,8.561564,5.607511,1.2485601,27.235752,-8.962681,20.41087,0.05005822,-9.580906,0.033526674,-0.13418947,0.16808838,0.037164908,0.01927532,0.035844065
134330,1.0,1.0,0.06272507,0.7403027,0.6782316,6.6899047,3.106365,-4.854896,2.463608,-6.290798,12.416309,-10.580189,6.543835,1.2797289,-6.6240106,1.600475,-1.6407334,1.6622381,1.638256,1.6720971,1.6078987
134338,1.0,1.0,0.005537033,0.6197517,0.49090996,2.4618592,-6.915673,-6.6721272,-4.101808,-8.420773,-21.849394,0.07674873,-10.754235,5.0914235,-0.09224431,2.6011977,-2.519484,2.5492618,2.6060796,2.612212,2.6005657
134346,1.0,1.0,0.07422304,0.74068,0.62050617,-7.2515635,-7.2834105,1.4492134,3.2382622,9.245909,-15.292166,1.3796465,4.6341357,0.16217715,-6.1716723,0.86642003,-0.7356611,0.7974523,0.80872184,0.7951552,0.830001
134354,1.0,1.0,0.0,0.60483146,0.5096606,-0.37374339,0.3555103,0.36531532,8.545641,10.588429,-0.12560436,6.0956664,-4.05961,-6.341455,1.8052515,-1.0171193,1.1157877,-1.10931,-1.0970833,-1.0389589,-1.0604737
134362,1.0,1.0,0.059748173,0.7465564,0.6273116,5.568387,-3.081279,0.11464057,2.1326761,-5.663622,0.9778481,8.9295435,-4.9259663,-4.991341,9.16356,-1.2211691,1.2703496,-1.3402964,-1.3070161,-1.2657769,-1.2352706
134370,1.0,1.0,0.084055424,0.7829659,0.6884092,2.875292,1.6239575,5.924916,-4.7231784,-5.0467257,0.24800333,1.621455,-4.3669863,-1.887895,-0.6111347,-0.6743965,0.66737586,-0.70084614,-0.61901265,-0.6531649,-0.63741887
134378,1.0,1.0,0.043866158,0.73765147,0.63245475,0.9589835,6.3828797,-2.1130517,-6.039185,4.3559136,6.85828,-10.258393,4.1851716,-1.0995829,-0.67934,0.19434807,-0.2312123,0.2806825,0.30177343,0.30316478,0.276147
134386,1.0,1.0,0.040058136,0.7484387,0.67956054,5.142371,-2.6249826,-12.479246,-4.0498204,0.5755494,12.788868,-6.9418054,16.15269,-0.79495686,7.419034,0.72216547,-0.7757292,0.7608185,0.6865933,0.747478,0.743401
134394,1.0,1.0,0.119579315,0.8720182,0.69058406,1.429446,-3.6476412,2.0186417,-2.3257313,-12.115968,14.063222,3.8312125,1.8156297,1.6670543,-1.200366,1.6084988,-1.656355,1.6081825,1.5529109,1.5597374,1.5543084
134402,1.0,1.0,0.039661407,0.7273083,0.6741079,-8.470784,0.8745416,6.8732147,-1.4711865,-3.4543233,-14.289444,12.667684,-20.03779,3.851555,-9.829067,0.23152806,-0.22518595,0.25277632,0.28315067,0.17435081,0.17701492
134410,1.0,1.0,0.06447172,0.74320304,0.57248724,-5.5398993,3.3008733,-3.0337584,7.0862966,14.37882,-16.337545,-0.43179658,0.40433082,1.2120166,-1.1804305,-1.276157,1.2494678,-1.2317119,-1.1518425,-1.2659459,-1.2638727
134418,1.0,1.0,0.12547255,0.84917414,0.6380309,1.863891,3.9342859,1.0425439,4.364823,3.277509,17.809687,-11.857464,5.59092,-0.01973593,-0.057936158,-0.39864567,0.31873086,-0.35596886,-0.2950124,-0.30477914,-0.31915918
134426,1.0,1.0,0.10958767,0.8668803,0.6865448,5.2809443,0.8982378,2.153572,-1.9816157,2.5609193,5.0695395,-1.5429655,0.9722385,1.4020799,10.64633,-1.4536475,1.4358778,-1.420362,-1.4771768,-1.432326,-1.4213519
